Nehemiah Odhiambo,Kenya,0,0,0,0,0,0,0,0,33,256,0,0
Khurram Chohan,Canada,0,0,0,0,0,0,0,0,0,156,0,0
Henry Osinde,Canada,0,0,0,0,0,0,0,0,76,166,0,0
Harvir Baidwan,Canada,0,0,0,0,0,0,0,0,0,307,0,0
Jimmy Hansra,Canada,0,0,0,0,0,0,0,0,0,147,0,0
Rizwan Cheema,Canada,0,0,0,0,0,0,0,0,0,248,0,0
Dorakanti Balaji Rao,Canada,0,0,0,0,0,0,0,0,0,299,0,0
John Davison,Canada,0,0,0,0,0,0,0,187,130,197,0,0
Nuwan Kulasekara,Sri Lanka,0,0,0,0,0,0,0,0,30,214,111,0
Ajantha Mendis,Sri Lanka,0,0,0,0,0,0,0,0,0,134,0,0
Muttiah Muralitharan,Sri Lanka,0,0,0,0,0,187,158,319,351,291,0,0
Tillakaratne Dilshan,Sri Lanka,0,0,0,0,0,0,0,0,158,126,163,0
Thilan Samaraweera,Sri Lanka,0,0,0,0,0,0,0,0,0,4,0,0
Chris Mpofu,Zimbabwe,0,0,0,0,0,0,0,0,166,159,0,0
Ray Price,Zimbabwe,0,0,0,0,0,0,0,0,0,169,0,0
Prosper Utseya,Zimbabwe,0,0,0,0,0,0,0,0,101,211,0,0
Graeme Cremer,Zimbabwe,0,0,0,0,0,0,0,0,0,211,0,0
Brendan Taylor,Zimbabwe,0,0,0,0,0,0,0,0,0,23,0,0
Elton Chigumbura,Zimbabwe,0,0,0,0,0,0,0,0,116,59,93,0
Sean Williams,Zimbabwe,0,0,0,0,0,0,0,0,79,40,286,0
Shaun Tait,Australia,0,0,0,0,0,0,0,0,467,241,0,0
Brett Lee,Australia,0,0,0,0,0,0,0,394,0,208,0,0
Mitchell Johnson,Australia,0,0,0,0,0,0,0,0,0,216,326,0
Jason Krejza,Australia,0,0,0,0,0,0,0,0,0,244,0,0
Shane Watson,Australia,0,0,0,0,0,0,0,0,217,149,171,0
Steve Smith,Australia,0,0,0,0,0,0,0,0,0,122,19,0
David Hussey,Australia,0,0,0,0,0,0,0,0,0,31,0,0
James Anderson,England,0,0,0,0,0,0,0,225,329,282,245,0
Stuart Broad,England,0,0,0,0,0,0,0,0,32,153,254,0
Timothy Bresnan,England,0,0,0,0,0,0,0,0,0,309,0,0
Graeme Swann,England,0,0,0,0,0,0,0,0,0,309,0,0
Paul Collingwood,England,0,0,0,0,0,0,0,15,292,116,0,0
Kevin Pietersen,England,0,0,0,0,0,0,0,0,2,49,0,0
Mudassar Bukhari,Netherlands,0,0,0,0,0,0,0,0,0,252,0,0
Berend Westdijk,Netherlands,0,0,0,0,0,0,0,0,0,173,0,0
Bernard Loots,Netherlands,0,0,0,0,0,0,0,0,0,207,0,0
Peter Seelaar,Netherlands,0,0,0,0,0,0,0,0,0,306,0,0
Ryan ten Doeschate,Netherlands,0,0,0,0,0,0,0,0,151,322,0,0
Tom Cooper,Netherlands,0,0,0,0,0,0,0,0,0,153,0,0
Shem Ngoche,Kenya,0,0,0,0,0,0,0,0,0,85,0,0
Stephen Tikolo,Kenya,0,0,0,0,0,83,62,153,97,117,0,0
Collins Obuya,Kenya,0,0,0,0,0,0,0,374,8,80,0,0
Shoaib Akhtar,Pakistan,0,0,0,0,0,0,391,252,0,122,0,0
Abdul Razzaq,Pakistan,0,0,0,0,0,0,302,129,0,161,0,0
Umar Gul,Pakistan,0,0,0,0,0,0,0,0,72,272,0,0
Abdur Rehman,Pakistan,0,0,0,0,0,0,0,0,0,199,0,0
Shahid Afridi,Pakistan,0,0,0,0,0,0,115,144,20,270,282,0
Johan Botha,South Africa,0,0,0,0,0,0,0,0,0,171,0,0
Dale Steyn,South Africa,0,0,0,0,0,0,0,0,0,192,346,0
Morne Morkel,South Africa,0,0,0,0,0,0,0,0,0,207,299,0
Jacques Kallis,South Africa,0,0,0,0,0,57,260,193,271,123,0,0
Robin Peterson,South Africa,0,0,0,0,0,0,0,21,61,238,0,0
