Henry Osinde,Canada,0,0,0,0,0,0,0,0,0,0,0,0
Shane Watson,Australia,0,0,0,0,0,0,0,0,13,32,22,0
Brad Haddin,Australia,0,0,0,0,0,0,0,0,0,40,16,0
Ricky Ponting,Australia,0,0,0,0,0,16,32,29,53,15,0,0
Michael Clarke,Australia,0,0,0,0,0,0,0,0,40,20,25,0
Cameron White,Australia,0,0,0,0,0,0,0,0,0,4,0,0
David Hussey,Australia,0,0,0,0,0,0,0,0,0,4,0,0
Mitchell Johnson,Australia,0,0,0,0,0,0,0,0,0,3,4,0
Jason Krejza,Australia,0,0,0,0,0,0,0,0,0,0,0,0
Brett Lee,Australia,0,0,0,0,0,0,0,0,0,1,0,0
Shaun Tait,Australia,0,0,0,0,0,0,0,0,0,0,0,0
Brendan Taylor,Zimbabwe,0,0,0,0,0,0,0,0,5,20,43,0
Charles Coventry,Zimbabwe,0,0,0,0,0,0,0,0,0,1,0,0
Tatenda Taibu,Zimbabwe,0,0,0,0,0,0,0,4,0,20,0,0
Craig Ervine,Zimbabwe,0,0,0,0,0,0,0,0,0,24,12,0
Elton Chigumbura,Zimbabwe,0,0,0,0,0,0,0,0,5,8,7,0
Sean Williams,Zimbabwe,0,0,0,0,0,0,0,0,9,4,29,0
Regis Chakabva,Zimbabwe,0,0,0,0,0,0,0,0,0,4,5,0
Prosper Utseya,Zimbabwe,0,0,0,0,0,0,0,0,0,9,0,0
Graeme Cremer,Zimbabwe,0,0,0,0,0,0,0,0,0,8,0,0
Ray Price,Zimbabwe,0,0,0,0,0,0,0,0,0,4,0,0
Chris Mpofu,Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0
Alexei Kervezee,Netherlands,0,0,0,0,0,0,0,0,2,10,0,0
Wesley Barresi,Netherlands,0,0,0,0,0,0,0,0,0,18,0,0
Tom Cooper,Netherlands,0,0,0,0,0,0,0,0,0,18,0,0
Ryan ten Doeschate,Netherlands,0,0,0,0,0,0,0,0,21,26,0,0
Bas Zuiderent,Netherlands,0,0,0,0,0,5,0,1,7,1,0,0
Tom de Grooth,Netherlands,0,0,0,0,0,0,0,0,0,3,0,0
Peter Borren,Netherlands,0,0,0,0,0,0,0,0,4,18,0,0
Mudassar Bukhari,Netherlands,0,0,0,0,0,0,0,0,0,4,0,0
Peter Seelaar,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0
Bernard Loots,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0
Berend Westdijk,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Strauss,England,0,0,0,0,0,0,0,0,5,34,0,0
