Date,Chrome for Android,Opera 0,Nokia 0,Android 0,IE 8.0,UC Browser 10.7,IE 6.0,UC Browser 11.0,Firefox 3.6,UC Browser 8.7,UC Browser 10.9,Safari iPhone,NetFront 4.2,UC Browser 2.0,UC Browser 11.3,UC Browser 11.2,UC Browser 9.4,UC Browser 11.4,UC Browser 0,UC Browser 12.9,UC Browser 10.8,UC Browser 9.2,UC Browser 9.5,UC Browser 10.10,UC Browser 11.1,IE 7.0,UC Browser 10.1,UC Browser 10.5,IE 9.0,UC Browser 10.4,UC Browser 10.0,UC Browser 10.6,Chrome 49.0,UC Browser 9.9,Chrome 43.0,Unknown 0,Firefox 3.0,Chrome 31.0,Firefox 3.5,Chrome 47.0,NetFront 3.5,UC Browser 11.5,UC Browser 10.2,Chrome 46.0,UC Browser 12.8,IE 11.0,UC Browser 9.7,Chrome 44.0,UC Browser 12.2,Chrome 48.0,Chrome 45.0,UC Browser 9.3,Chrome 33.0,UC Browser 9.8,Chrome 39.0,UC Browser 12.0,Firefox 4.0,Chrome 23.0,Chrome 35.0,UC Browser 12.5,Chrome 63.0,Chrome 51.0,Chrome 56.0,UC Browser 9.0,Chrome 17.0,Chrome 55.0,Chrome 27.0,Chrome 26.0,Chrome 28.0,Chrome 40.0,UC Browser 7.0,Chrome 16.0,Chrome 21.0,Chrome 58.0,Chrome 29.0,Firefox 12.0,Chrome 18.0,Chrome 71.0,Chrome 36.0,UC Browser 4.2,Chrome 37.0,Chrome 30.0,Chrome 19.0,Chrome 42.0,Chrome 54.0,IE 10.0,Safari iPad,IEMobile 11.0,Chrome 34.0,Chrome 60.0,Chrome 12.0,UC Browser 10.3,UC Browser 9.1,Chrome 41.0,Chrome 32.0,Chrome 61.0,UC Browser 8.6,Chrome 67.0,Chrome 22.0,Dolfin 2.0,Chrome 24.0,Chrome 38.0,Chrome 59.0,Chrome 15.0,Chrome 25.0,UC Browser 9.6,NetFront 0,Chrome 53.0,Chrome 70.0,KaiOS 2.5,NetFront 4.1,Samsung 0,Firefox 11.0,Samsung Internet 3.5,Chrome 5.0,Chrome 50.0,Chrome 52.0,Chrome 10.0,Chrome 8.0,UC Browser 12.10,Chrome 14.0,Chrome 13.0,Chrome 20.0,Chrome 68.0,Firefox 5.0,Chrome 72.0,Samsung Internet 4.0,Chrome 69.0,Chrome 57.0,Chrome 73.0,Firefox 8.0,Firefox 14.0,Firefox 10.0,Chrome 66.0,Chrome 4.0,Chrome 62.0,Chrome 65.0,Chrome 11.0,Opera Mini 32.0,Firefox 16.0,Firefox 6.0,IEMobile 10.0,UC Browser 8.8,Chrome 64.0,Firefox 13.0,KaiOS 2.0,Firefox 15.0,Firefox 38.0,Firefox 9.0,Firefox 26.0,Firefox 31.0,Chrome 6.0,Firefox 47.0,Samsung Internet 3.3,Firefox 7.0,UC Browser 8.0,Firefox 19.0,Firefox 27.0,Firefox 43.0,Chrome 7.0,Firefox 23.0,Firefox 48.0,Opera 12.1,Firefox 22.0,Firefox 25.0,Firefox 21.0,Firefox 17.0,Firefox 24.0,Firefox 20.0,Chrome 9.0,Firefox 18.0,Firefox 40.0,Firefox 39.0,Firefox 35.0,Opera 37.0,Firefox 29.0,Firefox 30.0,Firefox 28.0,Firefox 32.0,BlackBerry 0,UC Browser 8.9,Firefox 37.0,Firefox 2.0,UC Browser 7.9,SonyEricsson 0,Opera Mini 28.0,UC Browser 8.5,Firefox 41.0,Opera Mini 4.5,Firefox 52.0,Firefox 33.0,Tizen 0,Openwave 6.2,Firefox 44.0,Firefox 34.0,UC Browser 8.2,Firefox 42.0,UC Browser 12.11,Firefox 50.0,Chrome 74.0,Firefox 36.0,Samsung Internet 1.1,IEMobile 9.0,Firefox 45.0,Opera Mini 8.0,Chrome 3.0,Chrome for iPhone,Obigo 0,Opera Mini 33.0,UC Browser 8.4,Jasmine 0.8,Opera Mini 30.0,NetFront 3.4,Opera 11.6,Opera Mini 4.4,Opera Mini 31.0,Opera Mini 29.0,Firefox 49.0,mCent 0.13,Firefox 54.0,Opera Mini 36.2,Dolfin 3.0,Firefox 51.0,Safari 5.1,Dolfin 1.5,UC Browser 7.8,Firefox 57.0,Firefox 53.0,Opera 12.0,Samsung Internet 5.4,Opera 11.5,Firefox 46.0,Safari 5.0,Firefox 1.0,Opera Mini 7.5,MeeGo 0,UC Browser 7.7,Chrome for Andr,Opera 12.00,Opera 10.6,Firefox 55.0,Jasmine 1.0,Opera 10.0,Opera Mini 26.0,Chrome 2.0,Firefox 56.0,Edge 14,Opera 11.0,Chrome iPad,Opera 9.6,Firefox 59.0,Firefox 58.0,UC Browser 3.4,Firefox 61.0,UC Browser 8.3,Opera Mini 35.3,Edge 13,Samsung Internet 2.0,Opera 12.10,Opera 11.1,UC Browser 3.2,Android 2.3,Opera 30.0,Opera Mini 27.0,Opera Mini 35.0,Firefox 60.0,Firefox 62.0,Opera 38.0,Opera Mini 35.1,Firefox 66.0,Samsung Internet 7.4,Firefox 64.0,Safari 4.0,Firefox 65.0,Openwave 0,Firefox 63.0,Samsung Internet 6.4,Safari 6.0,Opera 10.1,Safari 8.0,Edge 12,Opera Mini 24.0,Opera Mini 20.0,Opera Mini 7.6,Samsung Internet 1.0,Opera 28.0,Opera Mini 37.1,UC Browser 6.1,Opera 10.5,Edge 17,Opera Mini 4.2,UC Browser 5.6,Opera 32.0,IEMobile 0,Samsung Internet 7.2,Chrome 1.0,Opera 34.0,Samsung Internet 8.2,Safari 7.0,Opera Mini 38.0,Opera Mini 7.1,Edge 15,Opera Mini 21.0,Opera Mini 25.0,Opera 29.0,Samsung Internet 6.2,Bolt 0,Firefox 1.5,Opera 33.0,Samsung Internet 5.2,Opera 26.0,Opera 20.0,Android 2.2,Safari 10.0,Safari 9.1,Safari 10.1,Opera 22.0,Opera 36.2,Opera Mini 11.0,Safari 9.0,Opera Mini 36.1,Dolfin 2.2,LG 0,Opera 18.0,Safari 11.0,Edge 16,Phantom 2.0,Opera 43.0,Safari iPod Touch,Opera Mini 7.7,Maxthon 4.4,UC Browser 3.6,Opera Mini 37.3,iBrowser 2.7,UC Browser 5.7,Mozilla 1.9,Safari 12.0,Opera 24.0,Opera 35.0,Opera Mini 18.0,Opera 21.0,Safari 11.1,Opera 36.0,Samsung Internet 2.1,Opera 37.3,Opera 27.0,Opera 31.0,Samsung Internet 6.3,Opera 19.0
2012-06,0,16.69,8.82,2.44,4.93,0,0.81,0,1.5,0,0,0.33,1.67,0,0,0,0,0,8.04,0,0,0,0,0,0,0.55,0,0,2.83,0,0,0,0,0,0,0.25,0.38,0,0.37,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0.01,0.32,0.11,0,0,6.22,0.58,0,0,0,0,0,18.02,0,0,0.03,0.27,0,0,0,0.21,0,0,0,0,0,0,0,0,0.99,0,0,0,0.21,0,0,0.67,0,0,0,0.57,0.86,1,0,0.08,0,0,0.16,0.13,0,0.22,0.14,0.74,0,0.37,0,0,0,0,0,0.58,0.62,0.76,0,0.07,0,0,0.09,0,0.01,0.34,0,0,0,3.53,0,0.04,0,0.61,0,0,0.09,0,0,0.35,0.71,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.1,0,0,0.09,0.39,0.08,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.08,0,0,0.04,0,0.31,0,0,0.32,0,0.27,0.8,0,0,0,0,0,0,0,0.22,0,0.3,0.26,0.59,0,0,0.28,0,0.08,0,0.1,0.22,0,0,0.27,0.01,0.34,0.05,0,0.17,0.1,0,0.03,0,0,0.04,0,0.03,0,0,0,0,0.26,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.08,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.04,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07,0,16.16,8.98,2.76,4.86,0,0.76,0,1.36,0,0,0.34,1.93,0,0,0,0,0,8.38,0,0,0,0,0,0,0.51,0,0,2.92,0,0,0,0,0,0,0.71,0.35,0,0.3,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0.01,0.26,0.29,0,0,2.05,0.37,0,0,0,0,0,1.46,0,0,0.04,0.3,0,0,0,0.19,0,0,0,0,0,0,0,0.05,1,0,0,0,0.2,0,0,0.63,0,0,0,0.63,0.84,0.81,0,0.07,0,0,0.15,0.13,0,0.21,0.13,16.92,0,0.34,0,0,0,0,0,0.48,2.71,0.65,0,0.07,0,0,0.09,0,0.02,0.3,0,0,0,5.73,0,0.24,0,0.48,0,0,0.09,0,0,0.31,0.45,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.11,0,0,0.09,0.35,0.08,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.1,0,0,0.04,0,0.31,0,0.01,0.32,0,0.26,0.31,0,0,0,0,0,0,0,0.25,0,0.3,0.25,0.55,0,0,0.75,0,0.08,0,0.1,0.37,0,0,0.2,0.02,0.38,0.05,0,0.17,0.1,0,0.03,0,0,0.04,0.01,0.03,0,0,0,0,0.66,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.07,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.04,0,0,0,0.01,0,0.02,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08,0,16.46,9.37,3.11,4.74,0,0.67,0,1.15,0,0,0.36,2.26,0,0,0,0,0,8.24,0,0,0,0,0,0,0.46,0,0,2.98,0,0,0,0,0,0,0.91,0.31,0,0.24,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,0,0,0,0,0,0,0.36,0,0,0,0,0,0.01,0.23,15.63,0,0,1.24,0.29,0,0,0,0,0,0.46,0,0,0.05,0.33,0,0,0,0.18,0,0,0,0,0,0,0,0.19,0.99,0,0,0,0.18,0,0,0.59,0,0,0,0.68,0.85,0.66,0,0.06,0,0,0.14,0.12,0,0.2,0.12,2.32,0,0.29,0,0,0,0,0,0.4,7.07,0.55,0,0.06,0,0,0.08,0,0.06,0.26,0,0,0,1.22,0,1.12,0,0.4,0,0,0.08,0,0,0.26,0.31,0,0,0,0.11,0,0,0,0,0,0,0.01,0,0,0.07,0,0,0,0,0,0,0,0,0,0.12,0,0,0.08,0.32,0.08,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.12,0,0,0.04,0,0.31,0,0.3,0.31,0,0.24,0.2,0,0,0,0,0,0,0,0.28,0,0.23,0.24,0.46,0,0,0.84,0,0.07,0,0.09,0.65,0,0,0.15,0.02,0.41,0.04,0,0.17,0.1,0,0.03,0,0,0.04,0.02,0.03,0,0,0,0,0.52,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.07,0,0,0.08,0.12,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,0,0,0,0.04,0,0.03,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09,0,16.56,10.03,3.29,4.7,0,0.61,0,1.01,0,0,0.38,2.66,0,0,0,0,0,7.83,0,0,0,0,0,0,0.41,0,0,3.09,0,0,0,0,0,0,0.94,0.26,0,0.22,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.15,0,0,0,0,0,0,0.3,0,0,0,0,0,0.01,0.21,15.79,0,0,1.06,0.25,0,0,0,0,0,0.37,0,0,0.05,0.34,0,0,0,0.17,0,0,0,0,0,0.01,0,1.79,0.95,0,0,0,0.16,0,0,0.58,0,0,0,0.73,0.86,0.56,0,0.06,0,0,0.14,0.12,0,0.18,0.11,0.47,0,0.26,0,0,0,0,0,0.34,2.73,0.49,0,0.06,0,0,0.08,0,0.82,0.23,0,0,0,0.77,0,5.12,0,0.33,0,0,0.08,0,0,0.23,0.23,0,0,0,0.1,0,0,0,0,0,0,0.04,0,0,0.07,0.01,0,0,0,0,0,0,0,0,0.13,0,0,0.07,0.26,0.07,0,0.01,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.14,0,0,0.03,0,0.31,0,0.58,0.31,0,0.24,0.17,0,0,0,0,0,0,0,0.3,0,0.21,0.24,0.38,0,0,0.86,0,0.07,0,0.09,0.81,0,0,0.11,0.04,0.41,0.04,0,0.17,0.09,0,0.03,0,0,0.04,0.02,0.03,0,0,0,0,0.35,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.07,0,0,0.1,0.14,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,0,0,0,0.05,0,0.02,0,0,0,0,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10,0,16.55,10.03,3.5,4.77,0,0.65,0,0.88,0,0,0.38,2.9,0,0,0,0,0,8.12,0,0,0,0,0,0,0.42,0,0,3.14,0,0,0,0,0,0,0.9,0.24,0,0.19,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.35,0,0,0,0,0,0,0.27,0,0,0,0,0,0.01,0.2,0.77,0,0,0.99,0.23,0,0,0,0,0,0.32,0,0,0.06,0.33,0,0,0,0.16,0,0,0,0,0,0.03,0,16.4,0.91,0.08,0,0,0.16,0,0,0.57,0,0,0,0.76,0.81,0.49,0,0.06,0,0,0.13,0.12,0,0.17,0.11,0.37,0,0.23,0,0,0,0,0,0.29,1.12,0.43,0,0.06,0,0,0.08,0,3.29,0.2,0,0,0,0.61,0,4.25,0,0.3,0,0,0.07,0,0,0.2,0.19,0.01,0,0,0.09,0,0,0.01,0,0,0,0.42,0,0,0.07,0.03,0,0,0,0,0,0,0,0,0.13,0,0,0.06,0.3,0.07,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.15,0,0,0.03,0,0.3,0,1.05,0.3,0,0.23,0.16,0,0,0,0,0,0,0,0.28,0,0.2,0.24,0.26,0,0,0.87,0,0.07,0,0.08,0.84,0,0,0.09,0.05,0.31,0.04,0,0.17,0.08,0,0.02,0,0,0.04,0.02,0.03,0,0,0,0,0.25,0,0,0,0.07,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.07,0,0,0.11,0.14,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,0,0,0,0.05,0,0.02,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11,0,16.82,9.74,3.83,4.17,0,0.51,0,0.75,0,0,0.4,3.21,0.69,0,0,0,0,9.73,0,0,0,0,0,0,0.35,0,0,2.95,0,0,0,0,0,0,0.87,0.19,0,0.15,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,11.11,0,0,0,0,0,0,0.28,0,0,0,0,0,0.01,0.18,0.4,0,0,0.84,0.2,0,0,0,0,0,0.27,0,0,0.12,0.33,0,0,0,0.14,0,0,0,0,0,0.04,0,5.36,0.83,0.22,0,0,0.13,0.07,0,0.5,0,0,0,0.72,0.9,0.42,0,0.06,0,0,0.13,0.12,0,0.16,0.1,0.29,0,0.19,0,0,0,0,0,0.25,0.74,0.37,0,0.05,0,0,0.08,0,6.18,0.17,0,0,0,0.49,0,0.86,0,0.25,0,0,0.07,0,0,0.17,0.23,0.01,0,0,0.09,0,0,0.19,0,0,0,1.07,0,0,0.06,0.06,0,0,0,0,0,0,0,0,0.12,0,0,0.05,0.42,0.06,0,0.11,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.17,0,0,0.03,0,0.26,0,1.46,0.27,0,0.21,0.12,0,0,0,0,0,0,0,0.25,0,0.18,0.21,0.2,0,0,0.49,0,0.05,0,0.07,0.87,0,0,0.08,0.08,0.21,0.03,0,0.16,0.07,0,0.02,0,0,0.03,0.02,0.02,0,0,0,0,0.15,0,0,0,0.13,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.06,0,0,0.11,0.13,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,0,0,0,0.05,0,0.02,0,0,0,0,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12,0,16.6,9.85,4.22,3.55,0,0.41,0,0.68,0,0,0.44,3.53,3.12,0,0,0,0,8.98,0,0,0,0,0,0,0.29,0,0,2.8,0,0,0,0,0,0,0.87,0.17,0,0.14,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,16.3,0,0,0,0,0,0,0.13,0,0,0,0,0,0.01,0.11,0.14,0,0,0.76,0.06,0,0,0,0,0,0.08,0,0,0.2,0.31,0,0,0,0.12,0,0,0,0,0,0.03,0,0.41,0.84,0.25,0,0,0.12,0.17,0,0.5,0,0,0,0.73,0.91,0.37,0,0.05,0,0,0.11,0.11,0,0.14,0.09,0.09,0,0.18,0,0,0,0,0,0.23,0.62,0.35,0,0.05,0,0,0.07,0,2.15,0.16,0,0,0,0.43,0,0.61,0,0.22,0,0,0.07,0,0,0.16,0.21,0.03,0,0,0.08,0,0,0.38,0,0,0,4.64,0,0.01,0.05,0.73,0,0,0,0,0,0,0,0,0.13,0,0,0.05,0.53,0.06,0,1.12,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.19,0,0,0.03,0,0.25,0,0.87,0.27,0,0.2,0.09,0,0,0,0,0,0,0,0.23,0,0.17,0.22,0.18,0,0,0.23,0,0.04,0,0.06,0.48,0,0,0.08,0.11,0.19,0.03,0,0.16,0.07,0,0.02,0,0,0.03,0.02,0.02,0,0,0,0,0.08,0,0,0,0.15,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.06,0,0,0.12,0.12,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,0,0,0,0.05,0,0.03,0,0,0,0,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01,0,16.39,8.74,4.52,3.77,0,0.39,0,0.68,0,0,0.5,3.08,5.24,0,0,0,0,6.07,0,0,0,0,0,0,0.29,0,0,2.88,0,0,0,0,0,0,0.8,0.17,0,0.13,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,8.65,0,0,0,0,0,0,0.17,0,0,0.07,0,0,0.01,0.11,0.12,0,0,0.78,0.06,0,0,0,0,0,0.07,0,0,0.29,0.36,0,0,0,0.13,0,0,0,0,0,0.02,0,0.24,0.68,10.16,0,0,0.12,0.38,0,0.4,0,0,0,0.61,0.83,0.38,0,0.06,0,0,0.11,0.12,0,0.15,0.1,0.07,0,0.17,0,0,0,0,0,0.21,0.59,0.34,0,0.05,0,0,0.08,0,0.87,0.15,0,0,0,0.42,0,0.51,0,0.21,0,0,0.07,0,0,0.15,0.18,0.62,0,0,0.08,0,0,0.43,0,0,0.01,3.19,0,0.02,0.06,4.25,0,0,0,0,0,0,0,0,0.13,0,0,0.05,0.56,0.05,0,1.32,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.21,0,0,0.03,0,0.2,0,0.65,0.21,0,0.16,0.09,0,0,0,0,0,0,0,0.2,0,0.18,0.17,0.14,0,0,0.19,0,0.04,0,0.07,0,0,0,0.06,0.16,0.15,0.03,0,0.13,0.05,0,0.02,0,0,0.03,0.03,0.02,0,0,0,0,0.05,0,0,0,0.15,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.05,0,0,0.14,0.1,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0.05,0,0.03,0,0,0,0,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02,0,15.96,8.12,4.86,3.77,0,0.42,0,0.67,0,0,0.55,3.06,6.71,0,0,0,0,4.56,0,0,0,0,0,0,0.3,0,0,2.91,0,0,0,0,0,0,0.8,0.2,0,0.13,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.59,0,0,0,0,0,0,0.16,0,0.01,0.18,0,0,0.01,0.11,0.09,0,0,0.75,0.06,0,0,0,0,0,0.06,0,0,0.36,0.41,0,0,0,0.13,0,0,0,0,0,0.93,0,0.12,0.6,16.37,0,0,0.12,2.9,0,0.35,0,0,0,0.57,0.83,0.36,0,0.06,0,0,0.12,0.12,0,0.14,0.09,0.06,0,0.16,0,0,0,0,0,0.21,0.54,0.33,0,0.05,0,0,0.08,0,0.68,0.14,0.01,0,0,0.39,0,0.48,0,0.2,0,0,0.07,0,0,0.15,0.2,2.1,0,0,0.08,0,0,0.53,0,0,0.02,0.47,0,0.21,0.06,6.14,0,0,0,0,0,0,0,0,0.13,0.01,0,0.05,0.45,0.05,0,0.51,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.2,0,0,0.03,0,0.17,0,0.45,0.18,0,0.14,0.09,0,0,0,0,0,0,0,0.19,0,0.17,0.14,0.11,0,0,0.18,0,0.05,0,0.06,0,0,0,0.05,0.2,0.14,0.03,0,0.11,0.05,0,0.02,0,0,0.03,0.04,0.03,0,0,0,0,0.03,0,0,0,0.15,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.05,0,0,0.15,0.09,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0.04,0,0.03,0,0,0,0,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03,0,16.39,8.22,5.33,3.52,0,0.35,0,0.58,0,0,0.57,3.08,7.4,0,0,0,0,3.4,0,0,0,0,0,0,0.26,0,0,2.62,0,0,0,0,0,0,0.79,0.17,0,0.12,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.39,0,0,0,0,0,0,0.08,0,0.17,0.76,0,0,0.01,0.11,0.08,0,0,0.7,0.05,0,0,0,0,0,0.06,0,0,0.48,0.44,0,0,0,0.12,0,0,0,0,0,1.67,0,0.1,0.59,0.88,0,0,0.1,18.52,0,0.35,0,0,0,0.57,0.77,0.33,0,0.06,0,0,0.11,0.12,0,0.12,0.08,0.06,0,0.15,0,0,0,0,0,0.19,0.46,0.28,0,0.05,0,0,0.08,0,0.55,0.13,0.02,0,0,0.35,0,0.43,0,0.18,0,0,0.07,0,0,0.14,0.17,6.97,0,0,0.07,0,0,0.49,0.01,0,0.04,0.35,0,1.02,0.06,0.59,0,0,0,0,0,0,0,0,0.13,0.01,0,0.05,0.3,0.05,0,0.32,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.21,0,0,0.03,0,0.17,0,0.35,0.18,0,0.14,0.07,0,0,0,0,0,0,0,0.19,0,0.16,0.14,0.09,0,0,0.14,0,0.04,0,0.06,0,0,0,0.05,0.25,0.14,0.03,0,0.11,0.04,0,0.02,0,0,0.02,0.04,0.02,0,0,0,0,0.03,0,0,0,0.16,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.05,0,0,0.15,0.08,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0.05,0,0.03,0,0,0,0,0.07,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04,0,16.2,8.26,5.64,3.13,0,0.32,0,0.53,0,0,0.57,3.06,8.47,0,0,0,0,2.59,0,0,0,0,0,0,0.24,0,0,2.1,0,0,0,0,0,0,0.76,0.17,0,0.11,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.36,0,0,0,0,0,0.21,0.05,0,0.34,18.25,0.07,0,0.01,0.11,0.07,0,0,0.66,0.06,0,0,0,0,0,0.06,0,0,0.78,0.43,0,0,0,0.12,0,0,0,0,0,2.85,0,0.09,0.56,0.27,0,0,0.1,1.56,0,0.33,0,0,0,0.53,0.76,0.3,0,0.05,0,0,0.12,0.12,0,0.12,0.08,0.06,0,0.13,0,0,0,0,0,0.16,0.41,0.25,0,0.05,0,0,0.08,0,0.46,0.12,0.05,0,0,0.33,0,0.38,0,0.16,0,0,0.07,0,0,0.12,0.15,2.93,0,0,0.07,0.01,0,0.45,0.03,0,0.82,0.31,0,4.55,0.05,0.34,0,0,0,0,0,0,0,0,0.13,0,0,0.04,0.24,0.05,0,0.24,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0.22,0,0,0.03,0,0.16,0,0.22,0.17,0,0.13,0.07,0,0,0,0,0,0,0,0.18,0,0.15,0.13,0.06,0,0,0.11,0,0.03,0,0.05,0,0,0,0.04,0.32,0.13,0.02,0,0.11,0.04,0,0.02,0,0,0.02,0.04,0.02,0,0,0,0,0.02,0,0,0,0.17,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.04,0,0,0.16,0.08,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,0,0,0,0.05,0,0.03,0,0,0,0,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
